130646,9625
130696,9633
130801,9648
130917,9660
131100,9687
131260,9709
131404,9726
131520,9743
131658,9762
131753,9771
131725,9765
131500,9734
131195,9695
131027,9677
131044,9683
131118,9696
131203,9704
131236,9711
131233,9713
131244,9715
131336,9725
131458,9744
131563,9757
131713,9772
131830,9784
131966,9808
132095,9823
132197,9832
132343,9849
132400,9854
132227,9830
131909,9792
131702,9766
131624,9755
131656,9763
131725,9772
131739,9778
131740,9780
131740,9779
131762,9785
131842,9796
131963,9811
132103,9830
132210,9846
132328,9858
132441,9876
132547,9888
132655,9904
132736,9913
132625,9898
132373,9865
132229,9855
132176,9854
132250,9865
132324,9878
132364,9885
132361,9886
132372,9888
132401,9896
132478,9906
132578,9922
132682,9936
132820,9954
132941,9969
133026,9978
133128,9992
133211,10006
133308,10019
133297,10015
133096,9990
132835,9958
132691,9946
132664,9940
132683,9950
132727,9957
132745,9960
132696,9957
132684,9956
132715,9959
132768,9972
132831,9978
132926,9993
133008,10004
133101,10011
133175,10024
133241,10032
133341,10044
133423,10055
133452,10060
133268,10033
133028,10005
132877,9985
132824,9986
132844,9991
132884,9996
132868,9996
132794,9985
132763,9987
132793,9992
132807,9995
132839,10003
132889,10008
132929,10013
132974,10023
133047,10033
133106,10042
133158,10047
133190,10051
133073,10032
132760,9991
132466,9960
132325,9941
132231,9930
132204,9930
132156,9923
132085,9917
132012,9909
131955,9901
131951,9902
131978,9904
132023,9909
132083,9918
132127,9925
132152,9923
132194,9932
132249,9938
132348,9948
132375,9951
132296,9937
132031,9901
131748,9867
131600,9850
131535,9837
131532,9840
131548,9842
131525,9843
131468,9833
131442,9825
131450,9832
131519,9840
131590,9850
131699,9864
131805,9876
131885,9887
131983,9898
132066,9904
132184,9922
132273,9931
132267,9928
132080,9901
131829,9866
131709,9851
131706,9854
131755,9864
131800,9865
131797,9867
131761,9859
131739,9859
131753,9862
131822,9870
131887,9882
132001,9895
132096,9907
132165,9918
132244,9926
132341,9938
132431,9950
132398,9943
132234,9922
131955,9886
131826,9872
131806,9867
131840,9875
131897,9883
131908,9884
131884,9879
131874,9879
131898,9880
131960,9886
132075,9904
132168,9914
132272,9925
132354,9939
132430,9940
132519,9953
132613,9963
132620,9962
132485,9943
132227,9903
132044,9883
131955,9870
131955,9878
131999,9879
132023,9884
132002,9877
131952,9869
131947,9868
131977,9874
132011,9879
132116,9892
132210,9902
132334,9922
132423,9930
132486,9936
132573,9945
132546,9942
132309,9902
131964,9858
131779,9833
131679,9818
131642,9812
131660,9819
131643,9817
131627,9815
131518,9797
131502,9799
131535,9800
131597,9808
131722,9819
131751,9820
131795,9828
131879,9839
131937,9843
132000,9848
132001,9847
131743,9812
131376,9761
131168,9731
131045,9716
131029,9719
131018,9719
130993,9712
130930,9702
130874,9692
130877,9694
130937,9702
131040,9717
131139,9726
131246,9741
131339,9755
131428,9761
131533,9774
131640,9788
131670,9789
131486,9760
131185,9721
130978,9695
130888,9685
130921,9689
130938,9691
130937,9693
130871,9682
130849,9674
130869,9682
130914,9689
131032,9704
131166,9719
131261,9731
131330,9743
131409,9754
131507,9767
131605,9778
131528,9765
131271,9727
131006,9697
130899,9681
130911,9686
130933,9691
130977,9696
130953,9696
130889,9690
130878,9687
130912,9692
131020,9707
131108,9717
131196,9727
131276,9738
131343,9752
131431,9753
131536,9773
131581,9779
131496,9766
131218,9729
130916,9692
130800,9679
130801,9677
130818,9685
130847,9686
130816,9682
130752,9676
130737,9674
130765,9684
130834,9690
130932,9707
131068,9723
131162,9738
131223,9745
131303,9755
131405,9769
131540,9783
131544,9785
131328,9749
131032,9715
130873,9699
130850,9700
130900,9709
130928,9717
130875,9712
130798,9702
130748,9702
130798,9708
130887,9726
131017,9743
131147,9757
131235,9766
131279,9779
131355,9789
131442,9802
131538,9815
131484,9807
131226,9775
130956,9747
130823,9736
130792,9732
130830,9740
130837,9745
130837,9747
130804,9748
130816,9753
130879,9766
130965,9778
131179,9804
131393,9827
131525,9848
131616,9863
131698,9875
131771,9883
131853,9896
131824,9893
131584,9863
131264,9830
131074,9812
130991,9803
130968,9804
130965,9804
130945,9802
