165276,21090,427103
165285,21085,427093
165318,21090,427073
165411,21104,427087
165502,21117,427092
165601,21130,427109
165710,21145,427161
165816,21162,427160
165933,21182,427197
166047,21199,427225
166062,21195,427195
165850,21153,427094
165546,21102,427052
165321,21068,427023
165217,21055,427021
165219,21058,427051
165281,21071,427056
165318,21071,427105
165317,21068,427106
165310,21069,427113
165334,21071,427155
165390,21082,427179
165489,21100,427188
165609,21118,427241
165736,21138,427260
165864,21160,427301
166006,21181,427305
166150,21205,427364
166282,21227,427371
166427,21251,427398
166422,21244,427346
166150,21194,427248
165761,21130,427139
165469,21087,427081
165302,21057,427062
165206,21048,427068
165200,21045,427091
165205,21047,427096
165185,21041,427087
165146,21036,427095
165117,21030,427099
165143,21035,427125
165212,21045,427161
165273,21058,427124
164357,20940,425873
160305,20397,419673
156281,19757,412504
155031,19555,409399
156951,19793,410533
156999,19817,408949
157806,19934,408329
158616,20027,407481
159000,20054,406552
159157,20071,405695
159592,20136,405125
160665,20292,405369
163002,20655,407324
167266,21279,412589
171257,21854,417966
173056,22130,422486
175020,22446,426275
175351,22503,427141
175489,22517,427880
175419,22509,428186
175223,22482,428368
174934,22444,428322
174593,22392,428169
174270,22352,428030
173986,22311,427969
173744,22281,427964
173523,22255,427962
173347,22234,427960
173044,22184,427871
172484,22087,427781
171821,21984,427663
171214,21892,427570
170754,21826,427524
170399,21773,427484
170122,21735,427504
169859,21702,427445
169571,21656,427415
169288,21613,427372
169048,21581,427356
168859,21557,427311
168706,21533,427351
168603,21520,427323
168503,21509,427312
168425,21502,427318
168357,21497,427320
168296,21485,427339
168248,21482,427322
168218,21478,427342
168205,21479,427331
168191,21482,427327
168034,21453,427234
167599,21372,427125
167089,21293,427016
166675,21227,426934
166405,21192,426879
166229,21169,426869
166120,21151,426832
166014,21135,426827
165871,21109,426780
165699,21082,426734
165588,21066,426717
165506,21052,426686
165474,21050,426676
165479,21048,426662
165482,21051,426655
165505,21056,426640
165536,21059,426622
165575,21065,426623
165607,21076,426609
165667,21089,426605
165718,21099,426593
165740,21100,426526
165510,21052,426425
165117,20993,426314
164746,20934,426225
164496,20902,426148
164395,20888,426152
164378,20890,426150
164355,20890,426122
164307,20880,426118
164238,20867,426082
164147,20858,426056
164113,20854,426037
164122,20858,426054
164153,20864,426048
164214,20875,426046
164283,20889,426085
164358,20900,426125
164437,20918,426119
164535,20936,426162
164586,20944,426132
164443,20915,426051
164125,20866,425971
163812,20824,425926
163624,20803,425926
163546,20795,425949
163591,20806,425981
163623,20814,425977
163636,20815,426007
163609,20815,426008
163601,20818,426044
163629,20828,426048
163688,20839,426055
163779,20857,426092
163909,20878,426125
164021,20900,426152
164149,20921,426182
164285,20946,426234
164425,20970,426244
164545,20992,426239
164584,20995,426219
164348,20954,426099
163987,20906,426042
163680,20864,425979
163495,20844,425962
163427,20838,425962
163410,20841,426009
163437,20845,426024
163425,20850,425994
163402,20843,425993
163393,20844,425970
163405,20848,426010
163478,20866,426026
163569,20880,426062
163687,20899,426053
163804,20920,426105
163945,20941,426114
164069,20967,426135
164180,20988,426181
164304,21007,426185
164319,21005,426126
164074,20964,426056
163730,20916,425978
163458,20880,425938
163313,20864,425925
163279,20863,425927
163301,20871,425928
163348,20876,425927
163346,20875,425953
163340,20877,425939
163362,20880,425948
163420,20892,425976
163508,20908,425972
163631,20926,425977
163761,20948,425996
163893,20969,426040
164040,20993,426060
164183,21018,426094
164326,21040,426092
164464,21067,426085
164586,21082,426072
164507,21063,425987
164207,21019,425896
163897,20976,425811
163690,20950,425784
163604,20940,425760
163620,20947,425769
163681,20954,425760
163696,20953,425745
163692,20953,425737
163683,20954,425692
163710,20955,425690
163776,20969,425685
163875,20982,425695
163992,21002,425701
164105,21018,425723
164225,21041,425711
164346,21054,425716
164475,21078,425733
164600,21096,425735
164656,21100,425699
164514,21076,425611
164233,21029,425522
163994,20996,425514
163867,20979,425496
163872,20980,425491
163933,20991,425540
164006,20999,425533
164021,21001,425550
164012,20998,425545
164025,21002,425573
164093,21013,425595
164198,21031,425621
164324,21051,425657
164458,21073,425697
164606,21096,425739
164755,21119,425761
164890,21146,425803
164994,21155,425812
164863,21130,425734
164567,21085,425683
164322,21045,425654
164181,21030,425652
164155,21032,425680
164222,21042,425715
164290,21052,425746
164356,21060,425741
164350,21060,425745
164383,21066,425761
164444,21077,425783
164529,21092,425822
164659,21112,425865
164792,21136,425885
164929,21156,425882
165080,21183,425942
165218,21204,425942
165379,21233,425967
165518,21258,426037
165588,21263,425991
165400,21225,425930
165058,21173,425851
164807,21138,425834
164660,21122,425813
164607,21119,425830
164638,21121,425833
160154,20504,418663
151139,19123,405322
154223,19438,409208
155373,19596,407288
154856,19512,405295
155517,19595,404890
156951,19827,404941
158250,20042,405362
160258,20356,406748
164927,21049,411710
170172,21858,417949
172661,22251,420842
174701,22571,425042
175487,22711,426900
175482,22715,427444
175148,22665,427730
174603,22587,427816
174029,22511,427829
173528,22445,427753
173113,22398,427750
172768,22356,427718
172468,22319,427700
172127,22274,427641
171813,22230,427619
171523,22191,427555
171269,22163,427541
171084,22140,427508
170928,22121,427494
170805,22108,427445
170703,22095,427439
170602,22086,427405
170521,22077,427343
170454,22070,427372
170393,22067,427301
170379,22065,427309
170328,22063,427289
170102,22019,427128
169691,21950,427064
169219,21879,426952
168885,21832,426891
168643,21800,426821
168476,21777,426781
168394,21764,426749
168272,21747,426676
168114,21721,426645
167961,21695,426564
167849,21677,426547
167768,21668,426507
167742,21661,426488
167736,21665,426452
167741,21665,426434
167765,21668,426434
167768,21668,426396
167801,21675,426390
167841,21680,426413
167857,21686,426351
167783,21664,426289
167521,21614,426209
167153,21557,426147
166877,21513,426132
166687,21488,426067
166620,21478,426092
166609,21476,426087
166579,21470,426046
166516,21460,426024
166442,21450,426021
166394,21444,426006
166372,21442,425999
166379,21444,426023
166425,21456,426032
166493,21466,426020
166563,21477,426036
166645,21491,426067
166722,21504,426078
166806,21520,426085
166846,21524,426073
166687,21490,425988
166366,21437,425932
166051,21390,425836
165855,21364,425822
165738,21352,425825
165719,21353,425831
165734,21354,425859
165714,21350,425803
165663,21341,425773
165621,21337,425772
165624,21334,425784
165648,21343,425766
165702,21357,425801
165792,21372,425837
165886,21387,425844
165976,21404,425868
166064,21415,425870
166162,21435,425877
166266,21454,425890
166362,21471,425912
166297,21454,425832
166014,21406,425750
165699,21358,425703
165475,21327,425645
165346,21314,425658
165320,21312,425634
165330,21314,425664
165333,21315,425653
165297,21310,425611
165251,21303,425599
165239,21306,425632
165272,21310,425638
165336,21321,425650
165438,21342,425658
165527,21354,425679
165640,21374,425698
