26494.09961,206144.0938,118
26497.789649,206154.07505,117.9
26498.259766,206161.74536,117.9
26497.899805,206161.46567,117.7
26505.909766,206178.1266,117.4
26509.689844,206174.24691,117
26520.059961,206190.55784,116.4
26520.219922,206192.69846,115.5
26531.529883,206196.57971,114.2
26541.369922,206206.92971,112.5
26552.890039,206203.41096,110.5
26568.75,206207.65002,108.4
26578.789844,206196.04064,105.8
26595.369922,206202.89064,103.1
26601.75,206189.52033,100
26614.409961,206193.07033,96.8
26622.189844,206189.2094,93.8
26631.9,206182.02971,91.3
26636.570117,206193.27971,89.8
26632.090039,206182.31096,89.6
26624.769922,206187.14064,90.7
26611.929883,206179.47033,92.8
26603.540039,206180.30002,95.7
26597.869922,206189.90002,99.3
26592.319922,206181.27033,103.1
26586.919922,206194.49064,106.7
26576.990039,206183.88126,109.9
26583.9,206191.01095,112.6
26581.829883,206182.0797,114.3
26588.029883,206176.69845,114.8
26602.589844,206192.24845,114.3
26607.509961,206183.91876,112.8
26621.119922,206196.71876,110.8
26625.929883,206182.33907,108.3
26634.849805,206185.41876,105.8
26639.549805,206186.83907,103.5
26648.879688,206179.19845,101.4
26655.219727,206191.96876,99.3
26660.199805,206184.55001,97.4
26675.879883,206193.33126,95.5
26681.279883,206184.97033,93.2
26694.849805,206182.25002,90.8
26705.779688,206188.14065,88.1
26716.579688,206182.08128,85.2
26733.169727,206189.42191,82.3
26747.819727,206177.11098,79.3
26763.819727,206181.31098,76.2
26770.119727,206177.4813,73.1
26773.969727,206172.09067,70.3
26779.889649,206184.85942,68.2
26773.269727,206174.57973,67.5
26768.219727,206181.12035,68.7
26754.779883,206171.52972,71.9
26743.390039,206170.08909,76.9
26727.560156,206179.99846,83.4
26711.640234,206172.41877,90.9
26700.650195,206186.55002,98.9
26684.910156,206174.90939,107.4
26682.320117,206183.11877,115.8
26666.970117,206176.51877,123.8
26664.050195,206167.63908,130.6
26660.460156,206181.14846,135.6
26661.690039,206170.39846,138.9
26669.05,206185.78909,140.6
26664,206173.98909,141
26665.819922,206173.55003,140.6
26661.8,206173.56878,140
26664.159961,206167.74847,139
26666.459961,206181.47972,137.6
26659.409961,206170.66097,135.9
26666.979883,206180.52035,134
26670.919922,206168.79066,131.9
26678.5,206168.29066,129.4
26682.259961,206173.52034,126.6
26686.299805,206164.69065,123.5
26698.679883,206182.17033,120.1
26701.209961,206171.01095,116.3
26713.619922,206173.96095,112.3
26720.329883,206168.86095,108.3
26731.409961,206164.19063,104.3
26741.309961,206181.12188,100.7
26741.159961,206173.63282,97.7
26739.919922,206186.67345,96.2
26722.759961,206175.79377,96.3
26718.830078,206179.22346,98.1
26705.130078,206179.01253,101.4
26692.690039,206172.18284,106.1
26681.490039,206189.19378,111.7
26658.480078,206178.75315,117.9
26651.030078,206189.69222,124.5
26630.970117,206181.55159,130.8
26621.430078,206181.14065,136.7
26611.45,206188.65002,141.443743031063
26613.529883,206178.95939,144.81739356537
26610.759766,206192.16877,146.706803179181
26606.59961,206184.33908,147.29751055283
26608.779493,206189.18908,146.674741470731
26602.339454,206188.52814,145.323408821373
26606.999415,206181.78752,143.528112597321
26603.419337,206170.43752,141.373139895221
26602.19922,206155.4969,139.242464915792
26602.19922,206152.62659,137.019748963832
26602.19922,206130.38597,134.644597417152
26602.19922,206129.09535,132.113881316522
26614.159376,206133.49535,129.424471702711
26619.369532,206123.97504,126.533764329062
26635.739649,206136.82504,123.356533411161
26641.029688,206124.59535,120.10786606052
26656.219727,206131.74535,116.703162284571
26666.329883,206148.30628,113.158134986671
26680.519922,206148.88753,109.3888099661
26701.180078,206171.82815,105.51152591806
26705.200195,206175.13908,101.742934433677
26718.670312,206190.80939,98.6
26708.640234,206178.75001,96.5
26705.500195,206182.80001,96
26685.040234,206179.90939,97.3
26679.550195,206172.10002,100.1
26671.220312,206186.43127,104.1
26655.590234,206174.67034,109.1
26651.270312,206184.87971,114.9
26638.740234,206175.37971,121
26645.630273,206172.17971,127.2
26648.950195,206177.85002,132.9
26655.800195,206167.97971,137.6
26673.030078,206180.49064,140.9
26685.119922,206169.83126,142.6
26699.340039,206176.33126,142.9
26707.890039,206171.78126,142.2
26724.45,206166.13126,140.8
26732.990039,206177.28126,138.9
26739.280078,206165.67189,136.9
26748.9,206178.29221,134.6
26752.209961,206168.01252,132.2
26769.759961,206169.44221,129.6
26782.2,206172.68128,126.8
26794.080078,206166.71097,123.9
26812.240039,206180.46097,121
26825.179883,206168.96097,117.6
26845.609961,206177.11097,113.9
26864.279883,206164.4516,109.9
26885.959766,206161.82035,105.8
26905.289844,206170.4891,101.6
26921.019922,206160.01879,97.4
26936.259961,206172.1891,93.5
26934.319922,206159.95003,90.3
26943.179883,206164.32972,88.3
26931.419922,206162.87972,87.8
26916.55,206156.22972,89.4
26905.990039,206169.77972,92.7
26889.459961,206163.56878,97.6
26878.45,206175.71878,103.5
26854.269922,206166.7094,110.2
26842.339844,206167.88909,117.4
26832.209766,206175.58909,124.8
26826.289844,206166.45941,131.8
26830.459961,206175.3891,137.6
26832.85,206163.4391,141.9
26846.980078,206170.00785,144.6
26849.830078,206165.4891,145.8
26853.850195,206162.80004,145.7
26862.270312,206172.54066,144.7
26865.490234,206159.84066,143.2
26872.960351,206170.53128,141.3
26869.85039,206158.03128,139.1
26877.790429,206161.17034,136.7
26875.790429,206168.11096,134.2
26882.040429,206160.67971,131.6
26895.120312,206175.64064,128.7
26903.930273,206164.6797,125.6
26916.970312,206172.63907,122.2
26921.320312,206165.96876,118.5
26939.95039,206165.82814,114.6
26947.910351,206174.39846,110.4
26957.290429,206165.6594,106.1
26970.180468,206179.02971,101.7
26981.020312,206166.07034,97.5
26998.640234,206170.93127,93.3
27000.420312,206168.04065,89.7
26996.780273,206162.06096,87
26996.250195,206175.24065,86
26981.810156,206164.60159,86.8
26971.660156,206176.58284,89.4
26956.820117,206167.8719,93.7
26945.159961,206168.70158,99.2
26929.329883,206173.56096,105.5
26911.4,206166.65002,112.3
26891.5,206181.6094,119.4
26874.5,206170.55002,126.3
26872.009961,206177.69065,132.5
26859.179883,206173.08127,137.2
26864.149805,206165.17033,140.4
26865.199805,206175.98908,142
26860.539844,206163.10939,142.2
26862.739844,206176.98908,141.5
26854.489844,206164.5797,140.3
26854.609766,206163.40939,138.6
26857.009766,206162.90939,136.7
26859.129688,206155.96877,134.6
26864.529688,206169.64845,132.3
26867.919727,206157.21877,129.9
26867.169727,206171.03908,127.253829285431
26866.379688,206161.42033,124.31136412323
26874.189649,206162.92971,121.04034746029
26873.579688,206169.67971,117.326388923467
26880.589649,206161.62971,113.172964819574
26884.289649,206179.17033,108.801418135386
26882.74961,206167.43127,104.150958537635
26882.79961,206174.79221,99.378662373014
26878.59961,206161.36253,94.6594726681749
26878.59961,206163.66253,90.0861991297295
26878.59961,206160.75316,85.8156888588173
26878.59961,206154.80316,82.0266086550335
26891.829688,206166.10316,78.8976253179732
26899.409766,206156.02347,76.6115838547964
26905.159766,206156.17347,75.4650079586889
26903.029883,206160.87347,76.0365546428771
26899.639844,206153.11253,78.4870142406281
26900.209961,206165.58128,82.5593104052492
26896.830078,206165.72034,87.8785001100883
26899.900195,206166.57034,94.0517736485338
26901.330273,206175.60002,100.768454634015
26903.680273,206169.1297,107.5
26900.620312,206178.80001,113.9
26894.590234,206168.97033,119.6
26891.950195,206183.71096,124.4
26896.630078,206168.50159,127.8
26900.390234,206173.14221,129.6
26904.830078,206173.77346,130.1
26910.159961,206166.29377,129.6
26911.429883,206178.14377,128.3
26904.079883,206165.88284,126.5
26908.389844,206175.94222,124.5
26904.019727,206168.41253,122.5
26906.739844,206167.80159,120.5
26915.359961,206170.27034,118.4
26920.559961,206165.1594,116.2
26933.689844,206178.0594,113.8
26931.389844,206165.54846,111
26943.819922,206170.98909,107.9
26954.959961,206169.49846,104.6
26974.619922,206165.56877,101.1
26986.65,206176.41877,97.3
26989.890039,206164.19846,93.3
27007.069922,206175.6094,89.4
27010.649805,206168.99065,85.6
27025.469922,206169.74065,81.8
27033.869922,206172.91097,78.1
27050.209961,206164.98128,74.7
27057.2,206176.54065,71.8
27051.379883,206163.23128,70
27049.109961,206170.99222,69.4
27039.959961,206165.24222,70.6
27036.479883,206162.99222,73.4
27027.309961,206170.26097,77.5
27017.190039,206160.40003,82.5
27008.9,206173.67972,87.9
26997.980078,206162.16878,93.6
26988.480078,206165.85941,99.1
26978.130078,206168.96879,104.2
26981.170117,206162.94847,108.2
26989.880078,206173.70784,111
26987.660156,206161.18753,112.3
27000.200195,206170.87815,112.3
27001.910156,206162.98908,111.3
27007.290234,206162.30939,109.5
27009.740234,206168.75939,107.6
27007.850195,206158.12033,105.5
27021.700195,206171.67033,103.6
27022.460156,206159.32033,101.7
27033.240234,206165.85002,99.8
27033.200195,206164.19065,97.8
27048.690039,206160.16096,95.7
27060.95,206167.72034,93.5
27071.9,206157.50941,90.8
27087.479883,206169.17972,88
27093.179883,206159.34065,84.8
27115.559961,206164.22033,81.6
27124.25,206166.23908,78.2
27144.269922,206158.85001,74.9
27160.279883,206172.15939,71.7
27171.689844,206159.91876,68.6
27185.95,206167.34845,65.6
27190.010156,206164.68907,62.6
27196.090234,206162.52969,60.3
27201.690234,206171.55001,58.9
27199.830273,206160.43908,58.7
27187.520117,206171.83908,59.9
27172.440039,206161.95939,62.7
27160,206165.64846,66.6
27144.25,206165.85939,71.3
27134.580078,206160.31877,76.4
27129.140039,206174.56877,81.5
27120.969922,206164.22815,86.4
27122.699805,206175.39846,90.7
27117.099805,206166.63752,94
27126.829688,206163.89845,96.3
27142.709766,206169.73752,97.1
27153.709766,206160.65783,96.7
27162.509766,206174.45783,95.4
27165.459766,206162.16721,93.6
27174.369727,206163.64846,91.6
27174.159766,206160.89846,89.7
27177.359766,206155.98908,88
27182.679883,206166.53908,86.5
27181.209961,206157.75939,85.2
27190.6,206172.38908,83.7
27185.85,206164.83908,82.2
27196.060156,206167.14846,80.4
27211.240234,206169.35939,78.4
27227.890234,206162.05939,76.2336167535083
27240.440234,206180.99845,74.0132096986382
27252.360156,206169.05938,71.7605751477395
27266.250195,206177.14845,69.6069462873978
27271.520117,206170.25783,67.5929931784351
27290.180078,206166.15783,65.7688227559095
27293.830078,206174.91721,64.3939788291153
27306.880078,206183.76721,63.4374420815829
27312,206202.71721,62.9776300710791
27312,206204.20628,63.0023972296065
27312,206226.08597,63.575418109896
27312,206227.96566,64.7910614543092
27303.9,206221.45473,66.743696005208
27304.630078,206234.70473,69.4973248655496
27299.780078,206223.63442,72.8112779745124
27302.110156,206233.48442,75.935448397038
27300.020117,206223.07504,78.8102923238322
27303.240039,206202.63597,81.1668290713645
27313.770117,206202.62659,82.9266410818684
27318.900195,206178.52659,83.9018739233409
27330.230273,206173.35784,84.1952362895432
27334.400195,206158.87815,83.9
27352.420117,206158.32815,82.9
27359.909961,206154.67815,81.3
27372.719922,206148.68908,79.2
27385.709766,206158.48908,77.1
27394.049805,206148.31877,75.1
27399.299805,206158.76877,73.3
27397.389649,206147.81877,71.7
27407.519532,206152.40939,70.3
27416.829493,206156.54845,69
27429.579493,206144.93907,67.6
27444.659571,206159.87969,66
27455.84961,206146.82969,64.1
27473.269727,206156.35001,62
27479.219727,206151.60939,59.8
27493.299805,206149.6797,57.4
27516.279883,206160.18908,54.9
27524.879883,206150.82971,52.5
27536.339844,206163.47971,50.4
27530.329883,206151.89065,48.9
27527.45,206153.99065,48.5
27514.55,206159.34065,49.7
27504.120117,206153.51096,52.5
27497.5,206166.24064,56.6
27486.55,206155.71095,61.9
27483.589844,206163.26095,67.9
27470.789844,206153.44064,74.2
27474.1,206153.00001,80.4
27472.95,206159.77032,86.3
27473.589844,206150.82969,91.4
27488.639844,206169.58907,95.3
27498.459766,206157.04845,97.7
27514.69961,206158.17814,98.7
27521.769727,206155.24846,98.6
27533.729883,206150.59846,97.6
27545.309961,206165.45784,96.1
27547.590039,206155.21877,94.5
27559.009961,206166.7594,93
27556.820117,206157.02972,91.6
27568.320117,206157.77972,90.3
27574.210156,206161.75941,89.1
27583.220312,206154.75941,87.8
27592.430468,206172.97972,86.3
27599.80039,206160.8094,84.5
27617.120312,206168.23909,82.3
27628.310351,206161.9594,79.9
27646.080273,206159.01878,77.3
27660.790234,206167.23753,74.5
27677.080078,206156.31721,71.6
27695.690234,206164.85784,68.9
27695.950195,206153.89846,66.5
27697.200195,206157.98908,65
27692.760156,206158.70939,65
27683.950195,206152.41877,66.5
27674.280273,206165.15002,69.8
27653.700195,206154.17971,74.5
27643.710156,206164.29065,80.1
27625.650195,206156.49065,86.3
27615.460351,206156.34065,92.7
